_input_row,candidate_formula,central_site_index,central_label,central_species,central_magmom,central_frac_coords,n_detected_shells,total_magnetization,volume,mag_per_volume,shell1_count,shell1_nspecies,shell1_site_indices,shell1_labels,shell1_site_labels,shell1_species,shell1_magmoms,shell1_distances_A,shell1_images,shell2_count,shell2_nspecies,shell2_site_indices,shell2_labels,shell2_site_labels,shell2_species,shell2_magmoms,shell2_distances_A,shell2_images,shell3_count,shell3_nspecies,shell3_site_indices,shell3_labels,shell3_site_labels,shell3_species,shell3_magmoms,shell3_distances_A,shell3_images,shell4_count,shell4_nspecies,shell4_site_indices,shell4_labels,shell4_site_labels,shell4_species,shell4_magmoms,shell4_distances_A,shell4_images
24,Mn4Fe8Co8Si4Ni8,0,Si₁,Si,-0.037,"-0.002247,0.746582,0.253999",4,17.166,355.7453799,0.048253613,8,3,23;22;31;27;8;28;9;25,"Ni₈@(-1, 0, 0);Ni₇@(0, 0, 0);Co₈@(-1, 0, 0);Co₄@(-1, 1, 0);Fe₁@(0, 0, 0);Co₅@(-1, 0, 0);Fe₂@(0, 1, 0);Co₂@(0, 0, 0)",Ni₈;Ni₇;Co₈;Co₄;Fe₁;Co₅;Fe₂;Co₂,Ni;Ni;Co;Co;Fe;Co;Fe;Co,0.168000;0.224000;0.920000;0.804000;2.196000;1.329000;2.248000;1.055000,2.4152;2.4533;2.4867;2.4892;2.4897;2.5062;2.5081;2.5099,"(-1, 0, 0);(0, 0, 0);(-1, 0, 0);(-1, 1, 0);(0, 0, 0);(-1, 0, 0);(0, 1, 0);(0, 0, 0)",4,3,30;13;4;12,"Co₇@(0, 0, 0);Fe₆@(0, 0, 0);Mn₁@(0, 1, 0);Fe₅@(0, 1, 0)",Co₇;Fe₆;Mn₁;Fe₅,Co;Fe;Mn;Fe,0.882000;2.343000;-2.226000;2.315000,2.5157;2.5349;2.5369;2.5768,"(0, 0, 0);(0, 0, 0);(0, 1, 0);(0, 1, 0)",3,2,11;5;11,"Fe₄@(0, 0, 0);Mn₂@(-1, 0, 0);Fe₄@(0, 0, -1)",Fe₄;Mn₂;Fe₄,Fe;Mn;Fe,2.002000;-2.838000;2.002000,3.4596;3.5110;3.5282,"(0, 0, 0);(-1, 0, 0);(0, 0, -1)",3,2,18;5;18,"Ni₃@(0, 0, 0);Mn₂@(0, 0, 0);Ni₃@(0, 1, 0)",Ni₃;Mn₂;Ni₃,Ni;Mn;Ni,0.395000;-2.838000;0.395000,3.5658;3.5813;3.6155,"(0, 0, 0);(0, 0, 0);(0, 1, 0)"
24,Mn4Fe8Co8Si4Ni8,1,Si₂,Si,-0.017,"0.249631,0.508618,0.755232",4,17.166,355.7453799,0.048253613,9,3,30;17;25;29;11;20;8;24;22,"Co₇@(0, 0, 1);Ni₂@(0, 0, 0);Co₂@(0, 0, 0);Co₆@(0, 0, 1);Fe₄@(0, 0, 0);Ni₅@(0, 0, 0);Fe₁@(0, 0, 1);Co₁@(0, 0, 1);Ni₇@(0, 0, 0)",Co₇;Ni₂;Co₂;Co₆;Fe₄;Ni₅;Fe₁;Co₁;Ni₇,Co;Ni;Co;Co;Fe;Ni;Fe;Co;Ni,0.882000;0.094000;1.055000;0.883000;2.002000;0.304000;2.196000;0.344000;0.224000,2.4282;2.4589;2.4666;2.4743;2.4928;2.4932;2.5098;2.5153;2.5250,"(0, 0, 1);(0, 0, 0);(0, 0, 0);(0, 0, 1);(0, 0, 0);(0, 0, 0);(0, 0, 1);(0, 0, 1);(0, 0, 0)",3,3,15;6;19,"Fe₈@(0, 0, 0);Mn₃@(0, 0, 0);Ni₄@(0, 0, 0)",Fe₈;Mn₃;Ni₄,Fe;Mn;Ni,2.131000;-2.578000;0.247000,2.5385;2.5554;2.6230,"(0, 0, 0);(0, 0, 0);(0, 0, 0)",1,1,13,"Fe₆@(0, 0, 1)",Fe₆,Fe,2.343000,3.4191,"(0, 0, 1)",4,2,2;14;2;13,"Si₃@(0, 0, 0);Fe₇@(0, 1, 0);Si₃@(-1, 0, 0);Fe₆@(0, 0, 0)",Si₃;Fe₇;Si₃;Fe₆,Si;Fe;Si;Fe,-0.022000;2.302000;-0.022000;2.343000,3.5381;3.5419;3.5584;3.5697,"(0, 0, 0);(0, 1, 0);(-1, 0, 0);(0, 0, 0)"
24,Mn4Fe8Co8Si4Ni8,2,Si₃,Si,-0.022,"0.748278,0.514456,0.735360",4,17.166,355.7453799,0.048253613,5,2,23;17;24;25;20,"Ni₈@(0, 0, 0);Ni₂@(0, 0, 0);Co₁@(0, 0, 1);Co₂@(1, 0, 0);Ni₅@(0, 0, 0)",Ni₈;Ni₂;Co₁;Co₂;Ni₅,Ni;Ni;Co;Co;Ni,0.168000;0.094000;0.344000;1.055000;0.304000,2.3698;2.4219;2.4352;2.4408;2.4584,"(0, 0, 0);(0, 0, 0);(0, 0, 1);(1, 0, 0);(0, 0, 0)",5,3,21;11;31;8;19,"Ni₆@(0, 0, 0);Fe₄@(1, 0, 0);Co₈@(0, 0, 1);Fe₁@(1, 0, 1);Ni₄@(1, 0, 0)",Ni₆;Fe₄;Co₈;Fe₁;Ni₄,Ni;Fe;Co;Fe;Ni,0.132000;2.002000;0.920000;2.196000;0.247000,2.4718;2.4805;2.5105;2.5300;2.5432,"(0, 0, 0);(1, 0, 0);(0, 0, 1);(1, 0, 1);(1, 0, 0)",1,1,6,"Mn₃@(0, 0, 0)",Mn₃,Mn,-2.578000,2.6251,"(0, 0, 0)",1,1,3,"Si₄@(0, 0, 1)",Si₄,Si,0.003000,2.8099,"(0, 0, 1)"
24,Mn4Fe8Co8Si4Ni8,3,Si₄,Si,0.003,"0.748080,0.235149,0.015818",4,17.166,355.7453799,0.048253613,7,2,27;18;16;26;19;24;28,"Co₄@(0, 0, 0);Ni₃@(1, 0, 0);Ni₁@(0, 0, 0);Co₃@(0, 0, 0);Ni₄@(1, 0, -1);Co₁@(0, 0, 0);Co₅@(0, 0, 0)",Co₄;Ni₃;Ni₁;Co₃;Ni₄;Co₁;Co₅,Co;Ni;Ni;Co;Ni;Co;Co,0.804000;0.395000;0.185000;1.402000;0.247000;0.344000;1.329000,2.3885;2.4157;2.4323;2.4393;2.4697;2.4721;2.4767,"(0, 0, 0);(1, 0, 0);(0, 0, 0);(0, 0, 0);(1, 0, -1);(0, 0, 0);(0, 0, 0)",4,2,4;7;8;6,"Mn₁@(1, 0, 0);Mn₄@(0, 0, -1);Fe₁@(1, 0, 0);Mn₃@(0, 0, -1)",Mn₁;Mn₄;Fe₁;Mn₃,Mn;Mn;Fe;Mn,-2.226000;-2.309000;2.196000;-2.578000,2.5181;2.5527;2.5778;2.5898,"(1, 0, 0);(0, 0, -1);(1, 0, 0);(0, 0, -1)",1,1,2,"Si₃@(0, 0, -1)",Si₃,Si,-0.022000,2.8099,"(0, 0, -1)",2,2,21;31,"Ni₆@(0, 0, 0);Co₈@(0, -1, 0)",Ni₆;Co₈,Ni;Co,0.132000;0.920000,3.4024;3.4746,"(0, 0, 0);(0, -1, 0)"
24,Mn4Fe8Co8Si4Ni8,4,Mn₁,Mn,-2.226,"0.009222,-0.002725,-0.000512",4,17.166,355.7453799,0.048253613,5,3,14;12;11;30;19,"Fe₇@(0, 0, -1);Fe₅@(0, 0, 0);Fe₄@(0, -1, -1);Co₇@(0, -1, 0);Ni₄@(0, 0, -1)",Fe₇;Fe₅;Fe₄;Co₇;Ni₄,Fe;Fe;Fe;Co;Ni,2.302000;2.315000;2.002000;0.882000;0.247000,2.4029;2.4251;2.4711;2.4781;2.4914,"(0, 0, -1);(0, 0, 0);(0, -1, -1);(0, -1, 0);(0, 0, -1)",7,4,18;3;7;27;29;0;31,"Ni₃@(0, 0, 0);Si₄@(-1, 0, 0);Mn₄@(-1, 0, -1);Co₄@(-1, 0, 0);Co₆@(0, 0, 0);Si₁@(0, -1, 0);Co₈@(-1, -1, 0)",Ni₃;Si₄;Mn₄;Co₄;Co₆;Si₁;Co₈,Ni;Si;Mn;Co;Co;Si;Co,0.395000;0.003000;-2.309000;0.804000;0.883000;-0.037000;0.920000,2.5087;2.5181;2.5205;2.5265;2.5320;2.5369;2.5371,"(0, 0, 0);(-1, 0, 0);(-1, 0, -1);(-1, 0, 0);(0, 0, 0);(0, -1, 0);(-1, -1, 0)",4,2,9;16;9;8,"Fe₂@(0, 0, 0);Ni₁@(0, 0, 0);Fe₂@(0, 0, -1);Fe₁@(0, -1, 0)",Fe₂;Ni₁;Fe₂;Fe₁,Fe;Ni;Fe;Fe,2.248000;0.185000;2.248000;2.196000,3.4830;3.4862;3.5072;3.5581,"(0, 0, 0);(0, 0, 0);(0, 0, -1);(0, -1, 0)",2,2,16;8,"Ni₁@(-1, 0, 0);Fe₁@(0, 0, 0)",Ni₁;Fe₁,Ni;Fe,0.185000;2.196000,3.6047;3.6280,"(-1, 0, 0);(0, 0, 0)"
24,Mn4Fe8Co8Si4Ni8,5,Mn₂,Mn,-2.838,"0.502765,0.746880,0.242821",4,17.166,355.7453799,0.048253613,11,3,31;30;16;23;22;27;10;13;28;24;17,"Co₈@(0, 0, 0);Co₇@(0, 0, 0);Ni₁@(0, 1, 0);Ni₈@(0, 0, 0);Ni₇@(0, 0, 0);Co₄@(0, 1, 0);Fe₃@(0, 1, 0);Fe₆@(0, 0, 0);Co₅@(0, 0, 0);Co₁@(0, 0, 0);Ni₂@(0, 0, 0)",Co₈;Co₇;Ni₁;Ni₈;Ni₇;Co₄;Fe₃;Fe₆;Co₅;Co₁;Ni₂,Co;Co;Ni;Ni;Ni;Co;Fe;Fe;Co;Co;Ni,0.920000;0.882000;0.185000;0.168000;0.224000;0.804000;2.282000;2.343000;1.329000;0.344000;0.094000,2.4464;2.4575;2.4947;2.5049;2.5165;2.5206;2.5219;2.5261;2.5296;2.5377;2.5437,"(0, 0, 0);(0, 0, 0);(0, 1, 0);(0, 0, 0);(0, 0, 0);(0, 1, 0);(0, 1, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",1,1,12,"Fe₅@(0, 1, 0)",Fe₅,Fe,2.315000,2.5787,"(0, 1, 0)",2,2,20;0,"Ni₅@(0, 0, -1);Si₁@(1, 0, 0)",Ni₅;Si₁,Ni;Si,0.304000;-0.037000,3.4220;3.5110,"(0, 0, -1);(1, 0, 0)",4,3,26;20;0;26,"Co₃@(0, 0, 0);Ni₅@(0, 0, 0);Si₁@(0, 0, 0);Co₃@(0, 1, 0)",Co₃;Ni₅;Si₁;Co₃,Co;Ni;Si;Co,1.402000;0.304000;-0.037000;1.402000,3.5564;3.5657;3.5813;3.6268,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 1, 0)"
24,Mn4Fe8Co8Si4Ni8,6,Mn₃,Mn,-2.578,"0.495726,0.248079,0.749376",4,17.166,355.7453799,0.048253613,8,3,24;29;15;21;14;16;17;10,"Co₁@(0, 0, 1);Co₆@(0, 0, 1);Fe₈@(0, 0, 0);Ni₆@(0, 0, 0);Fe₇@(0, 0, 0);Ni₁@(0, 0, 1);Ni₂@(0, 0, 0);Fe₃@(0, 0, 0)",Co₁;Co₆;Fe₈;Ni₆;Fe₇;Ni₁;Ni₂;Fe₃,Co;Co;Fe;Ni;Fe;Ni;Ni;Fe,0.344000;0.883000;2.131000;0.132000;2.302000;0.185000;0.094000;2.282000,2.4293;2.4489;2.4631;2.4765;2.5006;2.5009;2.5048;2.5156,"(0, 0, 1);(0, 0, 1);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 1);(0, 0, 0);(0, 0, 0)",4,2,1;3;7;2,"Si₂@(0, 0, 0);Si₄@(0, 0, 1);Mn₄@(0, 0, 0);Si₃@(0, 0, 0)",Si₂;Si₄;Mn₄;Si₃,Si;Si;Mn;Si,-0.017000;0.003000;-2.309000;-0.022000,2.5554;2.5898;2.5989;2.6251,"(0, 0, 0);(0, 0, 1);(0, 0, 0);(0, 0, 0)",4,2,26;19;26;20,"Co₃@(0, 0, 0);Ni₄@(1, 0, 0);Co₃@(0, 0, 1);Ni₅@(0, -1, 0)",Co₃;Ni₄;Co₃;Ni₅,Co;Ni;Co;Ni,1.402000;0.247000;1.402000;0.304000,3.4597;3.4891;3.5276;3.5577,"(0, 0, 0);(1, 0, 0);(0, 0, 1);(0, -1, 0)",2,1,19;20,"Ni₄@(0, 0, 0);Ni₅@(0, 0, 0)",Ni₄;Ni₅,Ni;Ni,0.247000;0.304000,3.6028;3.6235,"(0, 0, 0);(0, 0, 0)"
24,Mn4Fe8Co8Si4Ni8,7,Mn₄,Mn,-2.309,"0.754559,-0.008788,0.749038",4,17.166,355.7453799,0.048253613,9,4,11;9;31;23;20;19;10;16;4,"Fe₄@(1, -1, 0);Fe₂@(1, 0, 0);Co₈@(0, -1, 1);Ni₈@(0, -1, 0);Ni₅@(0, -1, 0);Ni₄@(1, 0, 0);Fe₃@(0, 0, 0);Ni₁@(0, 0, 1);Mn₁@(1, 0, 1)",Fe₄;Fe₂;Co₈;Ni₈;Ni₅;Ni₄;Fe₃;Ni₁;Mn₁,Fe;Fe;Co;Ni;Ni;Ni;Fe;Ni;Mn,2.002000;2.248000;0.920000;0.168000;0.304000;0.247000;2.282000;0.185000;-2.226000,2.4347;2.4480;2.4649;2.4924;2.4959;2.4980;2.5063;2.5115;2.5205,"(1, -1, 0);(1, 0, 0);(0, -1, 1);(0, -1, 0);(0, -1, 0);(1, 0, 0);(0, 0, 0);(0, 0, 1);(1, 0, 1)",3,3,3;21;6,"Si₄@(0, 0, 1);Ni₆@(0, 0, 0);Mn₃@(0, 0, 0)",Si₄;Ni₆;Mn₃,Si;Ni;Mn,0.003000;0.132000;-2.578000,2.5527;2.5633;2.5989,"(0, 0, 1);(0, 0, 0);(0, 0, 0)",4,3,2;27;14;27,"Si₃@(0, -1, 0);Co₄@(0, 0, 0);Fe₇@(1, 0, 0);Co₄@(0, 0, 1)",Si₃;Co₄;Fe₇;Co₄,Si;Co;Fe;Co,-0.022000;0.804000;2.302000;0.804000,3.4248;3.4743;3.4927;3.5130,"(0, -1, 0);(0, 0, 0);(1, 0, 0);(0, 0, 1)",1,1,14,"Fe₇@(0, 0, 0)",Fe₇,Fe,2.302000,3.5998,"(0, 0, 0)"
24,Mn4Fe8Co8Si4Ni8,8,Fe₁,Fe,2.196,"-0.010087,0.502198,0.000352",4,17.166,355.7453799,0.048253613,6,3,28;31;19;0;1;18,"Co₅@(-1, 0, 0);Co₈@(-1, 0, 0);Ni₄@(0, 0, -1);Si₁@(0, 0, 0);Si₂@(0, 0, -1);Ni₃@(0, 0, 0)",Co₅;Co₈;Ni₄;Si₁;Si₂;Ni₃,Co;Co;Ni;Si;Si;Ni,1.329000;0.920000;0.247000;-0.037000;-0.017000;0.395000,2.4143;2.4528;2.4634;2.4897;2.5098;2.5124,"(-1, 0, 0);(-1, 0, 0);(0, 0, -1);(0, 0, 0);(0, 0, -1);(0, 0, 0)",6,3,11;13;2;29;30;3,"Fe₄@(0, 0, -1);Fe₆@(0, 0, 0);Si₃@(-1, 0, -1);Co₆@(0, 0, 0);Co₇@(0, 0, 0);Si₄@(-1, 0, 0)",Fe₄;Fe₆;Si₃;Co₆;Co₇;Si₄,Fe;Fe;Si;Co;Co;Si,2.002000;2.343000;-0.022000;0.883000;0.882000;0.003000,2.5235;2.5271;2.5300;2.5438;2.5660;2.5778,"(0, 0, -1);(0, 0, 0);(-1, 0, -1);(0, 0, 0);(0, 0, 0);(-1, 0, 0)",1,1,24,"Co₁@(-1, 0, 0)",Co₁,Co,0.344000,3.3651,"(-1, 0, 0)",3,2,25;25;4,"Co₂@(0, 0, -1);Co₂@(0, 0, 0);Mn₁@(0, 1, 0)",Co₂;Co₂;Mn₁,Co;Co;Mn,1.055000;1.055000;-2.226000,3.4698;3.5217;3.5581,"(0, 0, -1);(0, 0, 0);(0, 1, 0)"
24,Mn4Fe8Co8Si4Ni8,9,Fe₂,Fe,2.248,"-0.004051,0.003911,0.497850",4,17.166,355.7453799,0.048253613,10,5,27;7;18;0;12;21;11;14;23;15,"Co₄@(-1, 0, 0);Mn₄@(-1, 0, 0);Ni₃@(0, 0, 0);Si₁@(0, -1, 0);Fe₅@(0, 0, 0);Ni₆@(-1, 0, 0);Fe₄@(0, -1, 0);Fe₇@(0, 0, 0);Ni₈@(-1, -1, 0);Fe₈@(0, 0, 0)",Co₄;Mn₄;Ni₃;Si₁;Fe₅;Ni₆;Fe₄;Fe₇;Ni₈;Fe₈,Co;Mn;Ni;Si;Fe;Ni;Fe;Fe;Ni;Fe,0.804000;-2.309000;0.395000;-0.037000;2.315000;0.132000;2.002000;2.302000;0.168000;2.131000,2.4402;2.4480;2.4878;2.5081;2.5107;2.5158;2.5188;2.5267;2.5321;2.5365,"(-1, 0, 0);(-1, 0, 0);(0, 0, 0);(0, -1, 0);(0, 0, 0);(-1, 0, 0);(0, -1, 0);(0, 0, 0);(-1, -1, 0);(0, 0, 0)",2,1,19;22,"Ni₄@(0, 0, 0);Ni₇@(0, -1, 0)",Ni₄;Ni₇,Ni;Ni,0.247000;0.224000,2.5408;2.5435,"(0, 0, 0);(0, -1, 0)",4,3,4;10;4;25,"Mn₁@(0, 0, 0);Fe₃@(-1, 0, 0);Mn₁@(0, 0, 1);Co₂@(0, 0, 0)",Mn₁;Fe₃;Mn₁;Co₂,Mn;Fe;Mn;Co,-2.226000;2.282000;-2.226000;1.055000,3.4830;3.4896;3.5072;3.5401,"(0, 0, 0);(-1, 0, 0);(0, 0, 1);(0, 0, 0)",2,2,10;25,"Fe₃@(0, 0, 0);Co₂@(0, -1, 0)",Fe₃;Co₂,Fe;Co,2.282000;1.055000,3.6017;3.6428,"(0, 0, 0);(0, -1, 0)"
24,Mn4Fe8Co8Si4Ni8,10,Fe₃,Fe,2.282,"0.503869,-0.003094,0.497376",4,17.166,355.7453799,0.048253613,11,4,27;26;7;20;6;23;5;12;22;21;14,"Co₄@(0, 0, 0);Co₃@(0, 0, 0);Mn₄@(0, 0, 0);Ni₅@(0, -1, 0);Mn₃@(0, 0, 0);Ni₈@(0, -1, 0);Mn₂@(0, -1, 0);Fe₅@(0, 0, 0);Ni₇@(0, -1, 0);Ni₆@(0, 0, 0);Fe₇@(0, 0, 0)",Co₄;Co₃;Mn₄;Ni₅;Mn₃;Ni₈;Mn₂;Fe₅;Ni₇;Ni₆;Fe₇,Co;Co;Mn;Ni;Mn;Ni;Mn;Fe;Ni;Ni;Fe,0.804000;1.402000;-2.309000;0.304000;-2.578000;0.168000;-2.838000;2.315000;0.224000;0.132000;2.302000,2.4564;2.5034;2.5063;2.5094;2.5156;2.5162;2.5219;2.5275;2.5308;2.5326;2.5473,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, -1, 0);(0, 0, 0);(0, -1, 0);(0, -1, 0);(0, 0, 0);(0, -1, 0);(0, 0, 0);(0, 0, 0)",1,1,15,"Fe₈@(0, 0, 0)",Fe₈,Fe,2.131000,2.5789,"(0, 0, 0)",4,2,16;9;16;17,"Ni₁@(0, 0, 0);Fe₂@(1, 0, 0);Ni₁@(0, 0, 1);Ni₂@(0, -1, 0)",Ni₁;Fe₂;Ni₁;Ni₂,Ni;Fe;Ni;Ni,0.185000;2.248000;0.185000;0.094000,3.4695;3.4896;3.5180;3.5538,"(0, 0, 0);(1, 0, 0);(0, 0, 1);(0, -1, 0)",2,2,9;17,"Fe₂@(0, 0, 0);Ni₂@(0, 0, 0)",Fe₂;Ni₂,Fe;Ni,2.248000;0.094000,3.6017;3.6291,"(0, 0, 0);(0, 0, 0)"
24,Mn4Fe8Co8Si4Ni8,11,Fe₄,Fe,2.002,"-0.000075,0.753446,0.749105",4,17.166,355.7453799,0.048253613,12,5,7;4;31;2;1;22;23;14;25;30;9;8,"Mn₄@(-1, 1, 0);Mn₁@(0, 1, 1);Co₈@(-1, 0, 1);Si₃@(-1, 0, 0);Si₂@(0, 0, 0);Ni₇@(0, 0, 0);Ni₈@(-1, 0, 0);Fe₇@(0, 1, 0);Co₂@(0, 0, 0);Co₇@(0, 0, 1);Fe₂@(0, 1, 0);Fe₁@(0, 0, 1)",Mn₄;Mn₁;Co₈;Si₃;Si₂;Ni₇;Ni₈;Fe₇;Co₂;Co₇;Fe₂;Fe₁,Mn;Mn;Co;Si;Si;Ni;Ni;Fe;Co;Co;Fe;Fe,-2.309000;-2.226000;0.920000;-0.022000;-0.017000;0.224000;0.168000;2.302000;1.055000;0.882000;2.248000;2.196000,2.4347;2.4711;2.4754;2.4805;2.4928;2.4948;2.5009;2.5031;2.5111;2.5154;2.5188;2.5235,"(-1, 1, 0);(0, 1, 1);(-1, 0, 1);(-1, 0, 0);(0, 0, 0);(0, 0, 0);(-1, 0, 0);(0, 1, 0);(0, 0, 0);(0, 0, 1);(0, 1, 0);(0, 0, 1)",4,2,0;0;20;20,"Si₁@(0, 0, 0);Si₁@(0, 0, 1);Ni₅@(0, 0, 0);Ni₅@(-1, 0, 0)",Si₁;Si₁;Ni₅;Ni₅,Si;Si;Ni;Ni,-0.037000;-0.037000;0.304000;0.304000,3.4596;3.5282;3.5400;3.5508,"(0, 0, 0);(0, 0, 1);(0, 0, 0);(-1, 0, 0)",2,1,19;19,"Ni₄@(0, 1, 0);Ni₄@(0, 0, 0)",Ni₄;Ni₄,Ni;Ni,0.247000;0.247000,3.5765;3.6077,"(0, 1, 0);(0, 0, 0)",20,4,24;27;27;17;12;3;10;13;16;28;28;12;15;29;13;10;16;15;21;17,"Co₁@(-1, 0, 1);Co₄@(-1, 1, 0);Co₄@(-1, 1, 1);Ni₂@(0, 0, 0);Fe₅@(0, 1, 1);Si₄@(-1, 1, 1);Fe₃@(-1, 1, 0);Fe₆@(0, 0, 1);Ni₁@(-1, 1, 1);Co₅@(-1, 0, 0);Co₅@(-1, 0, 1);Fe₅@(0, 1, 0);Fe₈@(0, 0, 0);Co₆@(0, 0, 1);Fe₆@(0, 0, 0);Fe₃@(0, 1, 0);Ni₁@(0, 1, 1);Fe₈@(0, 1, 0);Ni₆@(-1, 0, 0);Ni₂@(-1, 0, 0)",Co₁;Co₄;Co₄;Ni₂;Fe₅;Si₄;Fe₃;Fe₆;Ni₁;Co₅;Co₅;Fe₅;Fe₈;Co₆;Fe₆;Fe₃;Ni₁;Fe₈;Ni₆;Ni₂,Co;Co;Co;Ni;Fe;Si;Fe;Fe;Ni;Co;Co;Fe;Fe;Co;Fe;Fe;Ni;Fe;Ni;Ni,0.344000;0.804000;0.804000;0.094000;2.315000;0.003000;2.282000;2.343000;0.185000;1.329000;1.329000;2.315000;2.131000;0.883000;2.343000;2.282000;0.185000;2.131000;0.132000;0.094000,4.2684;4.2724;4.2786;4.2838;4.2937;4.3026;4.3098;4.3165;4.3214;4.3244;4.3287;4.3331;4.3426;4.3435;4.3440;4.3493;4.3520;4.3600;4.3620;4.3672,"(-1, 0, 1);(-1, 1, 0);(-1, 1, 1);(0, 0, 0);(0, 1, 1);(-1, 1, 1);(-1, 1, 0);(0, 0, 1);(-1, 1, 1);(-1, 0, 0);(-1, 0, 1);(0, 1, 0);(0, 0, 0);(0, 0, 1);(0, 0, 0);(0, 1, 0);(0, 1, 1);(0, 1, 0);(-1, 0, 0);(-1, 0, 0)"
24,Mn4Fe8Co8Si4Ni8,12,Fe₅,Fe,2.315,"0.249220,0.004921,0.245564",4,17.166,355.7453799,0.048253613,8,4,4;16;26;18;30;9;29;22,"Mn₁@(0, 0, 0);Ni₁@(0, 0, 0);Co₃@(0, 0, 0);Ni₃@(0, 0, 0);Co₇@(0, -1, 0);Fe₂@(0, 0, 0);Co₆@(0, 0, 0);Ni₇@(0, -1, 0)",Mn₁;Ni₁;Co₃;Ni₃;Co₇;Fe₂;Co₆;Ni₇,Mn;Ni;Co;Ni;Co;Fe;Co;Ni,-2.226000;0.185000;1.402000;0.395000;0.882000;2.248000;0.883000;0.224000,2.4251;2.4655;2.4958;2.4973;2.5059;2.5107;2.5182;2.5249,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, -1, 0);(0, 0, 0);(0, 0, 0);(0, -1, 0)",4,3,15;10;0;5,"Fe₈@(0, 0, 0);Fe₃@(0, 0, 0);Si₁@(0, -1, 0);Mn₂@(0, -1, 0)",Fe₈;Fe₃;Si₁;Mn₂,Fe;Fe;Si;Mn,2.131000;2.282000;-0.037000;-2.838000,2.5269;2.5275;2.5768;2.5787,"(0, 0, 0);(0, 0, 0);(0, -1, 0);(0, -1, 0)",2,2,14;27,"Fe₇@(0, 0, -1);Co₄@(-1, 0, 0)",Fe₇;Co₄,Fe;Co,2.302000;0.804000,3.4390;3.5200,"(0, 0, -1);(-1, 0, 0)",3,2,13;14;27,"Fe₆@(0, 0, 0);Fe₇@(0, 0, 0);Co₄@(0, 0, 0)",Fe₆;Fe₇;Co₄,Fe;Fe;Co,2.343000;2.302000;0.804000,3.5390;3.5482;3.5723,"(0, 0, 0);(0, 0, 0);(0, 0, 0)"
24,Mn4Fe8Co8Si4Ni8,13,Fe₆,Fe,2.343,"0.251831,0.497747,0.244394",4,17.166,355.7453799,0.048253613,11,5,29;26;30;25;17;22;15;5;8;18;0,"Co₆@(0, 0, 0);Co₃@(0, 0, 0);Co₇@(0, 0, 0);Co₂@(0, 0, 0);Ni₂@(0, 0, 0);Ni₇@(0, 0, 0);Fe₈@(0, 0, 0);Mn₂@(0, 0, 0);Fe₁@(0, 0, 0);Ni₃@(0, 0, 0);Si₁@(0, 0, 0)",Co₆;Co₃;Co₇;Co₂;Ni₂;Ni₇;Fe₈;Mn₂;Fe₁;Ni₃;Si₁,Co;Co;Co;Co;Ni;Ni;Fe;Mn;Fe;Ni;Si,0.883000;1.402000;0.882000;1.055000;0.094000;0.224000;2.131000;-2.838000;2.196000;0.395000;-0.037000,2.4408;2.4723;2.4785;2.5065;2.5103;2.5220;2.5235;2.5261;2.5271;2.5299;2.5349,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",1,1,24,"Co₁@(0, 0, 0)",Co₁,Co,0.344000,2.5674,"(0, 0, 0)",1,1,1,"Si₂@(0, 0, -1)",Si₂,Si,-0.017000,3.4191,"(0, 0, -1)",4,3,28;12;28;1,"Co₅@(-1, 0, 0);Fe₅@(0, 0, 0);Co₅@(0, 0, 0);Si₂@(0, 0, 0)",Co₅;Fe₅;Co₅;Si₂,Co;Fe;Co;Si,1.329000;2.315000;1.329000;-0.017000,3.5369;3.5390;3.5541;3.5697,"(-1, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)"
