_input_row,candidate_formula,prototype_id,substitution,wyckoff_letter,central_site_index,central_species,central_frac_coords,neighbor_counts_pattern,neighbor_nspecies_pattern,n_detected_shells,shell1_count,shell1_nspecies,shell1_species,shell1_distances_A,shell2_count,shell2_nspecies,shell2_species,shell2_distances_A,shell3_count,shell3_nspecies,shell3_species,shell3_distances_A,shell4_count,shell4_nspecies,shell4_species,shell4_distances_A
12,,,,,8,Fe,"8.000000,0.500754,0.246537",1|2|14|24,1|1|4|5,4,1,1,Si,0.0655,2,1,Co,1.6345;1.6345,14,4,"Fe,Mn,Ni,Si",1.7496;1.7496;1.7499;1.7499;1.7566;1.7566;1.8145;1.8145;1.8256;1.8256;1.8491;1.8491;1.9284;1.9284,24,5,"Co,Fe,Mn,Ni,Si",2.4327;2.4327;2.4327;2.4748;2.4748;2.4748;2.4887;2.4887;2.4887;2.5043;2.5043;2.5043;2.5335;2.5335;2.5335;2.5543;2.5543;2.5543;2.5593;2.5593;2.5593;2.6243;2.6243;2.6243
12,,,,,9,Fe,"9.000000,0.247465,0.499873",1|16|24|8,1|3|4|3,4,1,1,Si,0.0926,16,3,"Fe,Mn,Ni",1.7210;1.7210;1.7244;1.7244;1.7251;1.7251;1.7936;1.7936;1.7965;1.7965;1.8286;1.8286;1.8431;1.8431;1.8893;1.8893,24,4,"Co,Fe,Ni,Si",2.4717;2.4717;2.4717;2.4948;2.4948;2.4948;2.5269;2.5269;2.5269;2.5307;2.5307;2.5307;2.5335;2.5335;2.5335;2.5377;2.5377;2.5377;2.5407;2.5407;2.5407;2.5702;2.5702;2.5702,8,3,"Co,Fe,Ni",3.5100;3.5100;3.5129;3.5129;3.5236;3.5236;3.5343;3.5343
12,,,,,10,Fe,"10.000000,0.750681,0.504570",1|16|24|8,1|5|4|4,4,1,1,Ni,0.1342,16,5,"Co,Fe,Mn,Ni,Si",1.6984;1.6984;1.7277;1.7277;1.7417;1.7417;1.7557;1.7557;1.7992;1.7992;1.8089;1.8089;1.8315;1.8315;1.8508;1.8508,24,4,"Co,Fe,Ni,Si",2.4505;2.4505;2.4505;2.4816;2.4816;2.4816;2.4998;2.4998;2.4998;2.5171;2.5171;2.5171;2.5474;2.5474;2.5474;2.5581;2.5581;2.5581;2.5593;2.5593;2.5593;2.6246;2.6246;2.6246,8,4,"Fe,Mn,Ni,Si",3.4466;3.4466;3.4963;3.4963;3.5236;3.5236;3.5314;3.5314
12,,,,,11,Fe,"11.000000,0.243487,0.240474",1|16|21|3,1|4|3|1,4,1,1,Ni,0.1409,16,4,"Co,Fe,Ni,Si",1.6922;1.6922;1.6924;1.6924;1.7326;1.7326;1.7507;1.7507;1.7762;1.7762;1.8256;1.8256;1.8431;1.8431;1.8945;1.8945,21,3,"Co,Fe,Ni",2.4056;2.4056;2.4056;2.4843;2.4843;2.4843;2.4851;2.4851;2.4851;2.4851;2.4851;2.4851;2.5100;2.5100;2.5100;2.5180;2.5180;2.5180;2.5322;2.5322;2.5322,3,1,Mn,2.6597;2.6597;2.6597
12,,,,,12,Fe,"12.000000,0.255015,0.765671",1|16|9|15,1|4|2|4,4,1,1,Fe,0.1067,16,4,"Co,Fe,Ni,Si",1.6227;1.6227;1.6811;1.6811;1.7099;1.7099;1.7436;1.7436;1.7967;1.7967;1.8421;1.8421;1.8893;1.8893;1.8994;1.8994,9,2,"Co,Ni",2.4158;2.4158;2.4158;2.4265;2.4265;2.4265;2.4413;2.4413;2.4413,15,4,"Co,Fe,Mn,Ni",2.5427;2.5427;2.5427;2.5459;2.5459;2.5459;2.5722;2.5722;2.5722;2.5885;2.5885;2.5885;2.6651;2.6651;2.6651
12,,,,,13,Fe,"13.000000,0.756570,0.246761",1|16|24|8,1|5|4|4,4,1,1,Si,0.1170,16,5,"Co,Fe,Mn,Ni,Si",1.7123;1.7123;1.7211;1.7211;1.7416;1.7416;1.7617;1.7617;1.7765;1.7765;1.8145;1.8145;1.8315;1.8315;1.8640;1.8640,24,4,"Co,Fe,Mn,Ni",2.3790;2.3790;2.3790;2.4613;2.4613;2.4613;2.4623;2.4623;2.4623;2.4729;2.4729;2.4729;2.5354;2.5354;2.5354;2.5379;2.5379;2.5379;2.5581;2.5581;2.5581;2.5692;2.5692;2.5692,8,4,"Co,Fe,Mn,Ni",3.4537;3.4537;3.5170;3.5170;3.5299;3.5299;3.5313;3.5313
12,,,,,14,Fe,"14.000000,0.248135,0.752359",1|16|21|3,1|4|4|1,4,1,1,Fe,0.1067,16,4,"Co,Fe,Ni,Si",1.7165;1.7165;1.7434;1.7434;1.7445;1.7445;1.7571;1.7571;1.7759;1.7759;1.7898;1.7898;1.7936;1.7936;1.8481;1.8481,21,4,"Co,Fe,Mn,Ni",2.4579;2.4579;2.4579;2.4695;2.4695;2.4695;2.4861;2.4861;2.4861;2.5050;2.5050;2.5050;2.5138;2.5138;2.5138;2.5171;2.5171;2.5171;2.5631;2.5631;2.5631,3,1,Co,2.6737;2.6737;2.6737
12,,,,,15,Ni,"15.000000,0.004344,0.502687",1|16|24|8,1|4|5|3,4,1,1,Fe,0.0810,16,4,"Co,Fe,Ni,Si",1.6477;1.6477;1.7244;1.7244;1.7500;1.7500;1.7878;1.7878;1.7992;1.7992;1.8142;1.8142;1.8392;1.8392;1.8600;1.8600,24,5,"Co,Fe,Mn,Ni,Si",2.4394;2.4394;2.4394;2.4780;2.4780;2.4780;2.4861;2.4861;2.4861;2.4993;2.4993;2.4993;2.5074;2.5074;2.5074;2.5100;2.5100;2.5100;2.5379;2.5379;2.5379;2.5885;2.5885;2.5885,8,3,"Co,Mn,Ni",3.4453;3.4453;3.4929;3.4929;3.5403;3.5403;3.5409;3.5409
12,,,,,16,Ni,"16.000000,0.490062,0.493670",1|16|3|21,1|4|1|4,4,1,1,Mn,0.1422,16,4,"Co,Fe,Ni,Si",1.7210;1.7210;1.7566;1.7566;1.7919;1.7919;1.7990;1.7990;1.7999;1.7999;1.8271;1.8271;1.8433;1.8433;1.8508;1.8508,3,1,Ni,2.3800;2.3800;2.3800,21,4,"Co,Fe,Mn,Si",2.5050;2.5050;2.5050;2.5180;2.5180;2.5180;2.5395;2.5395;2.5395;2.5427;2.5427;2.5427;2.5692;2.5692;2.5692;2.6274;2.6274;2.6274;2.6350;2.6350;2.6350
12,,,,,17,Ni,"17.000000,0.499930,0.000203",1|16|21|3,1|5|4|1,4,1,1,Co,0.1570,16,5,"Co,Fe,Mn,Ni,Si",1.7066;1.7066;1.7499;1.7499;1.7561;1.7561;1.7658;1.7658;1.7731;1.7731;1.7794;1.7794;1.7863;1.7863;1.8002;1.8002,21,4,"Co,Fe,Mn,Ni",2.4158;2.4158;2.4158;2.4851;2.4851;2.4851;2.5055;2.5055;2.5055;2.5112;2.5112;2.5112;2.5138;2.5138;2.5138;2.5171;2.5171;2.5171;2.5354;2.5354;2.5354,3,1,Si,2.6375;2.6375;2.6375
12,,,,,18,Ni,"18.000000,0.495848,0.753056",1|16|24|8,1|4|5|3,4,1,1,Co,0.0371,16,4,"Co,Fe,Mn,Ni",1.7099;1.7099;1.7502;1.7502;1.7561;1.7561;1.7571;1.7571;1.7624;1.7624;1.8279;1.8279;1.8433;1.8433;1.8787;1.8787,24,5,"Co,Fe,Mn,Ni,Si",2.4534;2.4534;2.4534;2.4712;2.4712;2.4712;2.5171;2.5171;2.5171;2.5176;2.5176;2.5176;2.5269;2.5269;2.5269;2.5370;2.5370;2.5370;2.5458;2.5458;2.5458;2.5640;2.5640;2.5640,8,3,"Co,Fe,Si",3.4619;3.4619;3.4880;3.4880;3.5005;3.5005;3.5059;3.5059
12,,,,,19,Ni,"19.000000,0.742666,0.487519",1|16|24|8,1|5|4|4,4,1,1,Fe,0.1342,16,5,"Co,Fe,Mn,Ni,Si",1.6894;1.6894;1.6940;1.6940;1.7123;1.7123;1.7862;1.7862;1.7919;1.7919;1.8193;1.8193;1.8600;1.8600;1.8787;1.8787,24,4,"Co,Fe,Ni,Si",2.4327;2.4327;2.4327;2.4980;2.4980;2.4980;2.5022;2.5022;2.5022;2.5151;2.5151;2.5151;2.5290;2.5290;2.5290;2.5640;2.5640;2.5640;2.5783;2.5783;2.5783;2.6259;2.6259;2.6259,8,4,"Fe,Mn,Ni,Si",3.4511;3.4511;3.4863;3.4863;3.5071;3.5071;3.5129;3.5129
12,,,,,20,Ni,"20.000000,0.250978,0.002319",1|16|24|8,1|3|4|4,4,1,1,Co,0.0681,16,3,"Co,Fe,Ni",1.6811;1.6811;1.6922;1.6922;1.7421;1.7421;1.7658;1.7658;1.7759;1.7759;1.8069;1.8069;1.8099;1.8099;1.8726;1.8726,24,4,"Co,Fe,Ni,Si",2.4233;2.4233;2.4233;2.4554;2.4554;2.4554;2.4673;2.4673;2.4673;2.4712;2.4712;2.4712;2.4887;2.4887;2.4887;2.5065;2.5065;2.5065;2.5284;2.5284;2.5284;2.5792;2.5792;2.5792,8,4,"Fe,Mn,Ni,Si",3.5198;3.5198;3.5343;3.5343;3.5414;3.5414;3.5451;3.5451
12,,,,,21,Ni,"21.000000,0.751769,-0.003242",1|16|24|8,1|5|4|3,4,1,1,Mn,0.0358,16,5,"Co,Fe,Mn,Ni,Si",1.6880;1.6880;1.7353;1.7353;1.7408;1.7408;1.7765;1.7765;1.7863;1.7863;1.7994;1.7994;1.7994;1.7994;1.8110;1.8110,24,4,"Co,Fe,Ni,Si",2.3939;2.3939;2.3939;2.4914;2.4914;2.4914;2.4920;2.4920;2.4920;2.5043;2.5043;2.5043;2.5061;2.5061;2.5061;2.5089;2.5089;2.5089;2.5176;2.5176;2.5176;2.5375;2.5375;2.5375,8,3,"Co,Fe,Ni",3.4863;3.4863;3.4963;3.4963;3.5073;3.5073;3.5414;3.5414
12,,,,,22,Ni,"22.000000,0.254241,0.257064",1|16|24|8,1|4|4|2,4,1,1,Fe,0.1409,16,4,"Co,Fe,Ni,Si",1.7031;1.7031;1.7251;1.7251;1.7496;1.7496;1.7702;1.7702;1.7799;1.7799;1.8099;1.8099;1.8120;1.8120;1.8699;1.8699,24,4,"Co,Fe,Mn,Ni",2.3800;2.3800;2.3800;2.4780;2.4780;2.4780;2.5045;2.5045;2.5045;2.5050;2.5050;2.5050;2.5138;2.5138;2.5138;2.5219;2.5219;2.5219;2.5436;2.5436;2.5436;2.6222;2.6222;2.6222,8,2,"Fe,Si",3.4172;3.4172;3.4906;3.4906;3.5183;3.5183;3.5313;3.5313
12,,,,,23,Co,"23.000000,-0.003577,-0.005605",1|16|24|8,1|4|5|3,4,1,1,Co,0.0795,16,4,"Co,Fe,Mn,Ni",1.7098;1.7098;1.7353;1.7353;1.7427;1.7427;1.7430;1.7430;1.7720;1.7720;1.7723;1.7723;1.7979;1.7979;1.8069;1.8069,24,5,"Co,Fe,Mn,Ni,Si",2.4070;2.4070;2.4070;2.4413;2.4413;2.4413;2.4461;2.4461;2.4461;2.4623;2.4623;2.4623;2.4695;2.4695;2.4695;2.4843;2.4843;2.4843;2.5339;2.5339;2.5339;2.6222;2.6222;2.6222,8,3,"Co,Fe,Ni",3.4209;3.4209;3.4929;3.4929;3.5216;3.5216;3.5299;3.5299
12,,,,,24,Co,"24.000000,0.514484,0.016743",1|8|8|3,1|4|2|1,4,1,1,Ni,0.1570,8,4,"Fe,Mn,Ni,Si",1.5945;1.5945;1.6345;1.6345;1.6787;1.6787;1.6880;1.6880,8,2,"Co,Ni",1.8726;1.8726;1.8787;1.8787;1.8939;1.8939;1.9106;1.9106,3,1,Fe,2.3790;2.3790;2.3790
12,,,,,25,Co,"25.000000,0.005381,0.001067",1|16|24|8,1|4|5|3,4,1,1,Co,0.0795,16,4,"Co,Fe,Mn,Ni",1.7089;1.7089;1.7249;1.7249;1.7421;1.7421;1.7491;1.7491;1.7610;1.7610;1.7905;1.7905;1.7994;1.7994;1.8059;1.8059,24,5,"Co,Fe,Mn,Ni,Si",2.4056;2.4056;2.4056;2.4142;2.4142;2.4142;2.4265;2.4265;2.4265;2.4579;2.4579;2.4579;2.4729;2.4729;2.4729;2.5249;2.5249;2.5249;2.5436;2.5436;2.5436;2.6127;2.6127;2.6127,8,3,"Co,Fe,Ni",3.4829;3.4829;3.5078;3.5078;3.5267;3.5267;3.5403;3.5403
12,,,,,26,Co,"26.000000,-0.000780,0.243861",1|2|14|24,1|1|3|5,4,1,1,Co,0.0475,2,1,Si,1.6081;1.6081,14,3,"Co,Fe,Ni",1.7211;1.7211;1.7249;1.7249;1.7326;1.7326;1.7723;1.7723;1.8018;1.8018;1.8120;1.8120;1.8392;1.8392,24,5,"Co,Fe,Mn,Ni,Si",2.4673;2.4673;2.4673;2.4716;2.4716;2.4716;2.4848;2.4848;2.4848;2.4914;2.4914;2.4914;2.5022;2.5022;2.5022;2.5255;2.5255;2.5255;2.5407;2.5407;2.5407;2.5474;2.5474;2.5474
12,,,,,27,Co,"27.000000,0.500474,0.750594",1|16|24|8,1|4|5|3,4,1,1,Ni,0.0371,16,4,"Co,Fe,Mn,Ni",1.7292;1.7292;1.7321;1.7321;1.7436;1.7436;1.7731;1.7731;1.7898;1.7898;1.7952;1.7952;1.8271;1.8271;1.8939;1.8939,24,5,"Co,Fe,Mn,Ni,Si",2.4816;2.4816;2.4816;2.4891;2.4891;2.4891;2.5061;2.5061;2.5061;2.5065;2.5065;2.5065;2.5260;2.5260;2.5260;2.5290;2.5290;2.5290;2.5377;2.5377;2.5377;2.5578;2.5578;2.5578,8,3,"Co,Fe,Si",3.4553;3.4553;3.4795;3.4795;3.5230;3.5230;3.5331;3.5331
12,,,,,28,Co,"28.000000,0.004940,0.247294",1|16|24|8,1|4|5|3,4,1,1,Co,0.0475,16,4,"Co,Fe,Ni,Si",1.6483;1.6483;1.6924;1.6924;1.7491;1.7491;1.7617;1.7617;1.7702;1.7702;1.7784;1.7784;1.7979;1.7979;1.8142;1.8142,24,5,"Co,Fe,Mn,Ni,Si",2.4554;2.4554;2.4554;2.4742;2.4742;2.4742;2.4801;2.4801;2.4801;2.4948;2.4948;2.4948;2.5151;2.5151;2.5151;2.5179;2.5179;2.5179;2.5375;2.5375;2.5375;2.5581;2.5581;2.5581,8,3,"Co,Fe,Si",3.4682;3.4682;3.5077;3.5077;3.5168;3.5168;3.5395;3.5395
12,,,,,29,Co,"29.000000,0.002385,0.749048",1|16|24|8,1|4|5|2,4,1,1,Fe,0.1103,16,4,"Co,Fe,Mn,Ni",1.7430;1.7430;1.7434;1.7434;1.7500;1.7500;1.7649;1.7649;1.7882;1.7882;1.7905;1.7905;1.7967;1.7967;1.8320;1.8320,24,5,"Co,Fe,Mn,Ni,Si",2.3812;2.3812;2.3812;2.4626;2.4626;2.4626;2.4717;2.4717;2.4717;2.4920;2.4920;2.4920;2.4998;2.4998;2.4998;2.5217;2.5217;2.5217;2.5284;2.5284;2.5284;2.6259;2.6259;2.6259,8,2,"Co,Ni",3.5005;3.5005;3.5148;3.5148;3.5331;3.5331;3.5395;3.5395
12,,,,,30,Co,"30.000000,0.246251,-0.005993",1|16|24|8,1|3|4|4,4,1,1,Ni,0.0681,16,3,"Co,Fe,Ni",1.6227;1.6227;1.7089;1.7089;1.7165;1.7165;1.7507;1.7507;1.7720;1.7720;1.8002;1.8002;1.8699;1.8699;1.9106;1.9106,24,4,"Co,Fe,Ni,Si",2.4534;2.4534;2.4534;2.4626;2.4626;2.4626;2.4742;2.4742;2.4742;2.4848;2.4848;2.4848;2.4889;2.4889;2.4889;2.4891;2.4891;2.4891;2.5141;2.5141;2.5141;2.5543;2.5543;2.5543,8,4,"Fe,Mn,Ni,Si",3.4597;3.4597;3.5073;3.5073;3.5100;3.5100;3.5144;3.5144
12,,,,,31,Co,"31.000000,0.753562,0.751690",1|16|21|3,1|4|4|1,4,1,1,Mn,0.0880,16,4,"Co,Fe,Mn,Ni",1.6601;1.6601;1.7408;1.7408;1.7557;1.7557;1.7649;1.7649;1.7759;1.7759;1.7952;1.7952;1.8279;1.8279;1.8787;1.8787,21,4,"Co,Fe,Mn,Ni",2.4461;2.4461;2.4461;2.4756;2.4756;2.4756;2.4854;2.4854;2.4854;2.4993;2.4993;2.4993;2.5112;2.5112;2.5112;2.5246;2.5246;2.5246;2.5249;2.5249;2.5249,3,1,Ni,2.6274;2.6274;2.6274
13,,,,,0,B,"0.000000,0.751934,0.493980",1|2|12|4,1|1|3|2,4,1,1,Fe,0.2223,2,1,Fe,1.5621;1.5621,12,3,"Co,Fe,Ni",1.6651;1.6651;1.7475;1.7475;1.7820;1.7820;1.8779;1.8779;1.8841;1.8841;1.9203;1.9203,4,2,"Co,P",2.0553;2.0553;2.1381;2.1381
13,,,,,1,P,"1.000000,0.485787,0.757130",1|2|6|8,1|1|3|3,4,1,1,Fe,0.3245,2,1,Ni,1.6366;1.6366,6,3,"Co,Fe,Ni",1.7846;1.7846;1.7924;1.7924;1.7938;1.7938,8,3,"Co,Fe,P",1.8993;1.8993;1.9166;1.9166;1.9374;1.9374;1.9555;1.9555
13,,,,,2,P,"2.000000,0.763674,0.771468",1|4|6|6,1|2|3|3,4,1,1,Co,0.1355,4,2,"Co,Fe",1.5279;1.5279;1.5330;1.5330,6,3,"Co,Fe,Ni",1.6849;1.6849;1.7031;1.7031;1.7156;1.7156,6,3,"B,Fe,P",1.8656;1.8656;1.9555;1.9555;2.0553;2.0553
13,,,,,3,Fe,"3.000000,0.529953,0.504115",1|4|4|8,1|2|2|2,4,1,1,Co,0.2253,4,2,"B,Fe",1.4623;1.4623;1.5621;1.5621,4,2,"Fe,Ni",1.7223;1.7223;1.7819;1.7819,8,2,"Fe,P",1.8993;1.8993;1.9060;1.9060;1.9537;1.9537;1.9794;1.9794
13,,,,,4,Fe,"4.000000,-0.025637,0.718490",1|8|2|2,1|3|1|1,4,1,1,Co,0.3268,8,3,"Co,Ni,P",1.5194;1.5194;1.5330;1.5330;1.5865;1.5865;1.6659;1.6659,2,1,Fe,1.8274;1.8274,2,1,Ni,1.9681;1.9681
13,,,,,5,Fe,"5.000000,0.526609,0.736764",1|8|6|2,1|3|2|1,4,1,1,P,0.3245,8,3,"Co,Fe,P",1.6543;1.6543;1.6849;1.6849;1.7223;1.7223;1.7740;1.7740,6,2,"Co,Ni",1.9199;1.9199;1.9516;1.9516;1.9539;1.9539,2,1,Fe,2.0755;2.0755
13,,,,,6,Fe,"6.000000,0.500185,0.241590",1|12|4|23,1|3|2|4,4,1,1,Ni,0.2400,12,3,"Co,Fe,Ni",1.7350;1.7350;1.7488;1.7488;1.7692;1.7692;1.7709;1.7709;1.7939;1.7939;1.7955;1.7955,4,2,"Co,Fe",1.9017;1.9017;1.9537;1.9537,23,4,"B,Co,Fe,Ni",2.4829;2.4829;2.5007;2.5007;2.5007;2.5299;2.5299;2.5299;2.5594;2.5594;2.5594;2.5688;2.5688;2.5688;2.5725;2.5725;2.5725;2.5920;2.5920;2.5920;2.6496;2.6496;2.6496
13,,,,,7,Fe,"7.000000,0.235736,0.018342",1|12|4|3,1|2|2|1,4,1,1,Ni,0.2756,12,2,"Co,Ni",1.6225;1.6225;1.6599;1.6599;1.7164;1.7164;1.7740;1.7740;1.8484;1.8484;1.8550;1.8550,4,2,"Fe,Ni",1.9599;1.9599;2.0573;2.0573,3,1,Co,2.3737;2.3737;2.3737
13,,,,,8,Fe,"8.000000,0.248917,0.485568",1|16|22|6,1|3|4|2,4,1,1,Fe,0.1633,16,3,"Co,Fe,Ni",1.6865;1.6865;1.7453;1.7453;1.7468;1.7468;1.7558;1.7558;1.8351;1.8351;1.8906;1.8906;1.9794;1.9794;1.9877;1.9877,22,4,"Co,Fe,Ni,P",2.4861;2.4861;2.5089;2.5089;2.5089;2.5299;2.5299;2.5299;2.5503;2.5503;2.5917;2.5917;2.5917;2.6000;2.6000;2.6000;2.6057;2.6057;2.6057;2.6911;2.6911;2.6911,6,2,"B,Fe",3.4416;3.4416;3.4593;3.4593;3.4934;3.4934
13,,,,,9,Fe,"9.000000,0.258756,0.505588",1|16|22|2,1|3|4|1,4,1,1,Fe,0.1633,16,3,"Co,Fe,Ni",1.6854;1.6854;1.7427;1.7427;1.8158;1.8158;1.8357;1.8357;1.8458;1.8458;1.8938;1.8938;1.8984;1.8984;1.9060;1.9060,22,4,"Co,Fe,Ni,P",2.4481;2.4481;2.4481;2.5378;2.5378;2.5378;2.5398;2.5398;2.5398;2.5492;2.5492;2.5920;2.5920;2.5920;2.5981;2.5981;2.5981;2.6303;2.6303;2.6632;2.6632;2.6632,2,1,Fe,3.3650;3.3650
13,,,,,10,Fe,"10.000000,0.737354,0.520584",1|2|10|9,1|1|3|2,4,1,1,B,0.2223,2,1,Fe,1.4623;1.4623,10,3,"Co,Ni,P",1.6865;1.6865;1.7302;1.7302;1.7703;1.7703;1.8603;1.8603;1.8656;1.8656,9,2,"Co,Fe",2.0760;2.0760;2.0840;2.0840;2.1839;2.1839;2.1839;2.2146;2.2146
13,,,,,11,Fe,"11.000000,0.747049,0.240299",1|4|6|4,1|2|3|2,4,1,1,Co,0.0365,4,2,"Co,Ni",1.5560;1.5560;1.5667;1.5667,6,3,"Co,Fe,Ni",1.7350;1.7350;1.7574;1.7574;1.7715;1.7715,4,2,"B,Co",1.8779;1.8779;1.9618;1.9618
13,,,,,12,Fe,"12.000000,0.231873,0.753569",1|2|8|6,1|1|3|1,4,1,1,Ni,0.1784,2,1,Co,1.5826;1.5826,8,3,"Fe,Ni,P",1.7640;1.7640;1.7846;1.7846;1.8274;1.8274;1.8458;1.8458,6,1,Fe,1.9599;1.9599;1.9877;1.9877;2.0755;2.0755
13,,,,,13,Ni,"13.000000,0.005946,-0.003521",1|12|2|2,1|3|1|1,4,1,1,Co,0.0833,12,3,"Co,Fe,Ni",1.6225;1.6225;1.7002;1.7002;1.7964;1.7964;1.8220;1.8220;1.8373;1.8373;1.9312;1.9312,2,1,Fe,2.0688;2.0688,2,1,Co,2.1703;2.1703
13,,,,,14,Ni,"14.000000,0.498839,-0.000984",1|4|12|23,1|2|3|4,4,1,1,Co,0.0067,4,2,"Co,Ni",1.6480;1.6480;1.6693;1.6693,12,3,"Fe,Ni,P",1.7924;1.7924;1.7955;1.7955;1.8550;1.8550;1.8642;1.8642;1.9516;1.9516;1.9653;1.9653,23,4,"Co,Fe,Ni,P",2.4924;2.4924;2.4924;2.5131;2.5131;2.5131;2.5142;2.5142;2.5471;2.5471;2.5471;2.5691;2.5691;2.5691;2.5952;2.5952;2.5952;2.6018;2.6018;2.6018;2.6074;2.6074;2.6074
13,,,,,15,Ni,"15.000000,-0.011368,0.504626",1|6|10|24,1|3|2|4,4,1,1,Ni,0.1109,6,3,"B,Co,Fe",1.5865;1.5865;1.6222;1.6222;1.6651;1.6651,10,2,"Co,Fe",1.7703;1.7703;1.8226;1.8226;1.8351;1.8351;1.8984;1.8984;1.9262;1.9262,24,4,"Co,Fe,Ni,P",2.4406;2.4406;2.4406;2.5094;2.5094;2.5094;2.5339;2.5339;2.5339;2.5502;2.5502;2.5502;2.5678;2.5678;2.5678;2.5863;2.5863;2.5863;2.5907;2.5907;2.5907;2.6446;2.6446;2.6446
13,,,,,16,Ni,"16.000000,0.000589,0.494883",1|2|14|24,1|1|3|4,4,1,1,Ni,0.1109,2,1,Co,1.5622;1.5622,14,3,"B,Co,Fe",1.6659;1.6659;1.7468;1.7468;1.7475;1.7475;1.8158;1.8158;1.8531;1.8531;1.8603;1.8603;1.8911;1.8911,24,4,"Co,Fe,Ni,P",2.4801;2.4801;2.4801;2.5076;2.5076;2.5076;2.5341;2.5341;2.5341;2.5407;2.5407;2.5407;2.5504;2.5504;2.5504;2.5694;2.5694;2.5694;2.5892;2.5892;2.5892;2.6430;2.6430;2.6430
13,,,,,17,Ni,"17.000000,0.525528,0.263399",1|4|4|8,1|2|2|2,4,1,1,Fe,0.2400,4,2,"Co,Fe",1.5667;1.5667;1.6031;1.6031,4,2,"Co,Fe",1.7512;1.7512;1.7819;1.7819,8,2,"Co,Ni",1.9280;1.9280;1.9432;1.9432;1.9643;1.9643;1.9653;1.9653
13,,,,,18,Ni,"18.000000,0.764095,0.001561",1|16|23|2,1|4|4|1,4,1,1,Co,0.2961,16,4,"Co,Fe,Ni,P",1.6571;1.6571;1.7002;1.7002;1.7031;1.7031;1.7629;1.7629;1.7715;1.7715;1.8377;1.8377;1.8642;1.8642;1.8707;1.8707,23,4,"Co,Fe,Ni,P",2.4282;2.4282;2.4282;2.5270;2.5270;2.5270;2.5284;2.5284;2.5667;2.5667;2.5667;2.5678;2.5678;2.5678;2.5702;2.5702;2.5702;2.5725;2.5725;2.5725;2.6600;2.6600;2.6600,2,1,Fe,3.3165;3.3165
13,,,,,19,Ni,"19.000000,0.261453,-0.009680",1|16|3|6,1|3|1|2,4,1,1,Fe,0.2756,16,3,"Co,Fe,Ni",1.6629;1.6629;1.6693;1.6693;1.7640;1.7640;1.7964;1.7964;1.8425;1.8425;1.8463;1.8463;1.9221;1.9221;1.9814;1.9814,3,1,P,2.3415;2.3415;2.3415,6,2,"Co,Fe",2.5007;2.5007;2.5007;2.5180;2.5180;2.5180
13,,,,,20,Ni,"20.000000,0.249071,0.257715",1|10|6|24,1|2|2|3,4,1,1,Co,0.0612,10,2,"Co,Fe",1.6865;1.6865;1.7692;1.7692;1.7733;1.7733;1.7740;1.7740;1.8357;1.8357,6,2,"Co,Ni",1.9432;1.9432;1.9814;1.9814;2.0216;2.0216,24,3,"Co,Fe,Ni",2.4801;2.4801;2.4801;2.4955;2.4955;2.4955;2.5523;2.5523;2.5523;2.5762;2.5762;2.5762;2.5907;2.5907;2.5907;2.5962;2.5962;2.5962;2.6018;2.6018;2.6018;2.6832;2.6832;2.6832
13,,,,,21,Ni,"21.000000,0.253476,0.740966",1|6|10|24,1|3|2|3,4,1,1,Fe,0.1784,6,3,"Co,Fe,P",1.6366;1.6366;1.7359;1.7359;1.7427;1.7427,10,2,"Fe,Ni",1.8463;1.8463;1.8906;1.8906;1.9199;1.9199;1.9681;1.9681;2.0573;2.0573,24,3,"Co,Fe,Ni",2.4909;2.4909;2.4909;2.5407;2.5407;2.5407;2.5502;2.5502;2.5502;2.5659;2.5659;2.5659;2.5691;2.5691;2.5691;2.5738;2.5738;2.5738;2.6212;2.6212;2.6212;2.6554;2.6554;2.6554
13,,,,,22,Co,"22.000000,-0.000140,0.006114",1|4|8|4,1|2|2|2,4,1,1,Ni,0.0833,4,2,"Fe,Ni",1.6571;1.6571;1.6599;1.6599,8,2,"Co,Ni",1.7649;1.7649;1.8425;1.8425;1.8940;1.8940;1.8955;1.8955,4,2,"Co,Fe",2.0938;2.0938;2.1359;2.1359
13,,,,,23,Co,"23.000000,0.497910,-0.000764",1|4|12|23,1|2|3|4,4,1,1,Ni,0.0067,4,2,"Co,Ni",1.6547;1.6547;1.6629;1.6629,12,3,"Fe,Ni,P",1.7938;1.7938;1.7939;1.7939;1.8484;1.8484;1.8707;1.8707;1.9539;1.9539;1.9643;1.9643,23,4,"Co,Fe,Ni,P",2.4958;2.4958;2.4958;2.5165;2.5165;2.5165;2.5201;2.5201;2.5414;2.5414;2.5414;2.5659;2.5659;2.5659;2.5962;2.5962;2.5962;2.6010;2.6010;2.6010;2.6038;2.6038;2.6038
13,,,,,24,Co,"24.000000,0.498430,0.498504",1|12|4|24,1|3|2|4,4,1,1,Fe,0.2253,12,3,"B,Fe,Ni",1.6854;1.6854;1.6865;1.6865;1.7512;1.7512;1.7558;1.7558;1.7740;1.7740;1.7820;1.7820,4,2,"Fe,P",1.9017;1.9017;1.9166;1.9166,24,4,"Co,Fe,Ni,P",2.4909;2.4909;2.4909;2.4955;2.4955;2.4955;2.5257;2.5257;2.5257;2.5937;2.5937;2.5937;2.6228;2.6228;2.6228;2.6362;2.6362;2.6362;2.6639;2.6639;2.6639;2.7445;2.7445;2.7445
